IMAE475,Quality Control
IMAE476,Supply Chain Management
IMAE480,Six Sigma Black Belt
IMAE485,Quality Control II
IMAE490,Six Sigma
IMAE492,Special Problems in Industry
IMAE494A,Applied Project-Motion and Time Study
IMAE494B,Applied Project-Cost Estimating
IMAE494C,Applied Project-Materials Handling and Plant Layout
IMAE494D,Applied Project-Production and Inventory Control
IMAE494E,Applied Project-Quality Control
IMAE494F,Applied Project-Supply Chain Operations
IMAE494H,Applied Project-Fundamentals of Industrial Processes
IMAE494I,Applied Project-Industrial Safety
IMAE494K,Applied Project-Computer-Aided Manufacturing
ITEC113,Information Assurance for Everyone
ITEC209,Introduction to Programming
ITEC216,Information Security Fundamentals
ITEC224,Network Fundamentals
ITEC225,Operating Systems
ITEC227,Linux Essentials
ITEC228,Introduction to Cyber Operations
ITEC229,Computing for Business Administration
ITEC235,System Administration
ITEC236,Web-based Applications in Information Technology
ITEC259,Occupational Education Credit
ITEC265,Applied Statistics for the IT Profession
ITEC280,Discrete Math for IT
ITEC295,Introduction to Cyber Defense Competition
ITEC299,Individual Study
ITEC306,Android Application Development
ITEC312,Programming II
ITEC314,Ethical and Legal Issues in IT
ITEC334,Database Design and Processing
ITEC340,Introduction to Video Game Design and Industry
ITEC342,Foundations and Applications of IoT
ITEC343,IoT OS Platforms
ITEC350,Technical Career Subjects
ITEC351,Readings
ITEC358,Work Experience Credit
ITEC360,"Enterprise Security Policy, Tools, and Applications"
ITEC366,Applications of Technical Communication
ITEC370,Database Programming with SQL
ITEC371,Introduction to Applied Data Analytics
ITEC377,Practical Topics and Training in Tech Industry
ITEC380,User Experience Design
ITEC381,Special Topics
ITEC390,Career Development for IT Professionals
ITEC392,Special Projects
ITEC395,Cyber Defense Competition
ITEC399,Individual Study
ITEC403,Client-Side Web Development
ITEC404,Information Technology Project Management
ITEC405,Server-Side Web Development
ITEC411,"Information Storage and Management: Data, Drives and Disaster Recovery"
ITEC412,"Information Technology: Analysis, Design, and Implementation"
ITEC415,Enterprise Network Management
ITEC417,Wireless Communications & Security
ITEC418,Cloud Infrastructure and Data Center Technologies
ITEC419,Occupational Internship
ITEC422,Mobile Programming
ITEC431,Applied Data Analytics with Python
ITEC432,Applied Data Analytics with R
ITEC435,Web Development for Mobile Platforms
ITEC436,Advanced Web-based Application Development
ITEC440,Introduction to Software Security
ITEC446,Software Development Concepts and Tools
ITEC450,Introduction to DevOps and Linux Automation
ITEC452,Research
ITEC461,Introduction to Cryptography
ITEC465,Introduction to Machine Learning with Applications in Information Security
ITEC470,Database Programming with SQL
ITEC471,Applied Data Analytics with Advanced SQL
ITEC472,Machine Learning with R
ITEC473,Advanced Database Programming
ITEC474,Data Warehousing
ITEC491,Seminar
ITEC495,Senior Project I
JRNL160,Mass Communication in a Diverse Society
JRNL170,Understanding Data Communications
JRNL201,Writing Across Platforms
JRNL202,Creativity Across Platforms
JRNL290,Writing Concepts for Media Professions
JRNL301,Principles of Advertising/IMC
JRNL302,Copywriting and Creative Strategy for Advertising
JRNL304,Placing Advertising Messages in the Media
JRNL305,Direct Response Advertising/IMC
JRNL306I,International Media Systems
JRNL307,Interactive and Digital Advertising/IMC
JRNL309,Advertising Account Planning
JRNL310,Writing for the Mass Media
JRNL311,Multimedia Reporting
JRNL312,Editing Across Platforms
JRNL313,Beginning Photojournalism
JRNL314I,American Politics and the Mass Media
JRNL315,Understanding Audiences
JRNL316,Electronic News Writing
JRNL317,Audio Journalism Electronic Media
JRNL325,The Entertainment Industry
JRNL327,Media as a Business
JRNL332,Media Law
JRNL334,"Ethics in Media, Culture and Society"
JRNL335,Graphic Design for Media Platforms
JRNL337,Video Across Platforms
JRNL340,Media and Visual Culture
JRNL351,Content and Distribution
JRNL357,Media Promotion
JRNL360,Magazine Management and Production
JRNL370,TV News Reporting
JRNL377,Effective Presentations
JRNL390,Student-Run Ad Agency Lab
JRNL396,Website Content and Development
JRNL399,First Freedoms
JRNL400,Media History
JRNL402,Advanced Creative Strategies
JRNL403,Media Sales
JRNL404,Advanced Media Strategies and Planning
JRNL405,Introduction to Mass Communication Research
JRNL406,Advertising Campaigns
JRNL407,Social Issues and Advertising
JRNL409,Specialized Topics in Advertising/IMC
JRNL410,Multi-Media Publication Project
JRNL411,Public Policy Reporting
JRNL412,Intermediate Photojournalism
JRNL413,Advanced Photojournalism
JRNL414,Picture Story and Photographic Essay
JRNL416,Critical and Persuasive Writing
JRNL417,Freelance Feature Writing
JRNL419,Specialized Topics in News Reporting
JRNL426,Online Journalism
JRNL434,Media Ethics
JRNL435,Advanced Graphic Communication
JRNL436,Multimedia Publication and Design
JRNL445,Producing Across Platforms
JRNL470,Multimedia News Production
JRNL473,Media Management
JRNL477,Investigative Reporting
JRNL480,Content Production Hub
JRNL481,Sports Reporting
JRNL488,Sports Communication and Promotion
JRNL490,Readings
JRNL494,Practicum
JRNL495,Proseminar
KIN345,Social Psychology of Sport
LAC100,Strategies for Academic Success
LAC250,Fine and Performing Arts in University Life
LAC260,Humanities in University Life
LAC270,Diversity in University Life
LAC280,Social Sciences in University Life
LAC288,Study Abroad Orientation
LAC300I,Social Perspectives on Environmental Issues
LAC301,Professional Development
LAC303,Dean's Interdisciplinary Seminar
LAC388,Study Abroad
ASL120A,Beginning Sign Language
ASL120B,Beginning Sign Language
ASL220A,Intermediate American Sign Language
ASL220B,Intermediate American Sign Language
ASL230,Numbering Systems of American Sign Language
ASL306,ASL Classifiers
ASL307,Masterpieces of the Deaf World
ASL320A,Advanced American Sign Language
ASL320B,Advanced American Sign Language
ASL351,Linguistics of American Sign Language
ASL352,Sociolinguistics and Deaf Communities
ASL370,Deaf Culture
ASL375,History of Sign Language
ASL400,Advanced Fingerspelling
ASL401,Special Topics in ASL
ASL491,Independent Study: American Sign Language/Deaf Studies
CHIN120A,Elementary Chinese
CHIN120B,Elementary Chinese
CHIN201A,Intermediate Chinese
CHIN201B,Intermediate Chinese
CHIN305,Advanced Chinese Through Media
CHIN320A,Advanced Chinese
CHIN320B,Advanced Chinese
CHIN335,Business Chinese I
CHIN370,Contemporary China
CHIN390,Independent Study in Chinese
CHIN401,Special Topics in Chinese Studies
CHIN410,The Linguistic Structure of Chinese
CHIN420,Chinese Literature
CHIN435,Business Chinese II
CHIN490,Advanced Independent Study in Chinese
CLAS130A,Elementary Classical Greek
CLAS130B,Elementary Classical Greek
CLAS133A,Elementary Latin
CLAS133B,Elementary Latin
CLAS201A,Intermediate Greek
CLAS201B,Intermediate Greek
CLAS202A,Intermediate Latin
CLAS202B,Intermediate Latin
CLAS230,Greek Mythology
CLAS270,Greek Civilization
CLAS271,Roman Civilization
CLAS304A,Ancient Philosophy
CLAS304B,Ancient Technologies and the Greek Philosophers
CLAS305,"Classical Political Theory: Greeks, Romans and Christians"
CLAS310A,History of Greek Art
CLAS310B,Greco-Roman Art and Archaeology: Ancient Rome
CLAS310C,Greco-Roman Art and Archaeology: Ancient Greece and Rome
CLAS310HA,Greco-Roman Art and Archaeology: Ancient Greece
CLAS310HB,Greco-Roman Art and Archaeology: Ancient Rome
CLAS310HC,Greco-Roman Art and Archaeology: Ancient Greece and Rome
CLAS315I,Classical Themes and Contemporary Life: Seminar Series
CLAS330,Greek Myth in Ancient Art
CLAS333,Topics in Classics
CLAS354A,History of the Theater
CLAS375,Historical Introduction to the New Testament
CLAS390,Reading in Greek
CLAS391,Reading in Latin
CLAS391H,Honors Reading in Latin
CLAS403,History of the English Language
CLAS415,Advanced Reading in Greek
CLAS416,Advanced Reading in Latin
CLAS445,Cultural Backgrounds of Western Literature
CLAS448A,Irish Literature Survey
CLAS469,Hellenistic and Roman Philosophy to Augustine
CLAS470A,Greek Philosophy-Plato
CLAS470B,Greek Philosophy-Aristotle
CLAS488,Latin as a Research Tool
CLAS491,Classics Seminar
CLAS491H,Classics Honors Seminar
CLAS496,Independent Study in Classics
CLAS497H,Honors Thesis
EA102,East Asian Civilization
EA300,Masterpieces of East Asian Literatures
EA370,Topics in East Asian Cultural Traditions
FR123A,Elementary French
FR123B,Elementary French
FR200,Women in French and Francophone Literatures
FR201A,Intermediate French
FR201B,Intermediate French
FR220,Intermediate French Conversation
FR311,Modern French Literature
FR320A,Advanced Language Study
FR320B,Advanced Language Study
FR321,Advanced French Conversation
FR330,Advanced Writing Skills
FR350,French Phonetics
FR370,Contemporary France
FR375,Travel-Study in France
FR390,Independent Study in French
FR410,Selected Topics
FR420,Introduction to French Literature and Cinema
FR435,Living and Working in France
FR440,Literature of the Enlightenment
FR450,Literary Movements of the 19th Century
FR460,Studies in Literature of the 20th Century
FR470,The French and Their History
FR475,Travel-Study in France
FR476,Francophone Cultures and Literatures
FR480,Studies of Masterpieces of French and Francophone Literatures
FR488,French as a Research Tool
FR490,Advanced Independent Study in French
GER101A,German Language and Culture I
GER101B,German Language and Culture II
GER201A,Intermediate German: Cultural Encounters
GER201B,Intermediate German: Cultural Encounters
GER230,Germanic and Norse Mythology
GER320A,Advanced Language Study
GER320B,Advanced Language Study
GER336,The Germans I: From Tribes to Empire in History and Literature
GER337,The Germans II: From Reich to Republic in History and Literature
GER370,Contemporary Germany
GER381,Film and Literature
GER385,Reading German Poetry
GER390A,Directed Language Learning Activity
GER390B,Directed Language Learning Activity
GER393,Special Topics in German Studies
GER410,German for Writing Proficiency
GER413,Linguistic Variation and Cultural Diversity in the German-Speaking World
GER435,Business German
GER460,German Theater: Literature on Stage
GER465,Self and Society: First-Person Narrative
GER470,Multiculturalism and Diversity in the German-Speaking World
GER475,Postwar Germany 1945-1989
GER481,Film in the Third Reich: the Manipulation of Mass Culture
GER485,Topics in the History and Theory of Media
GER488,German as a Research Tool
GER490,Independent Study in German
GER493,Seminars in Special Topics in Literature and Language
INTL300,Introduction to International Studies
INTL301,Working Internationally
INTL305,Dialogue for Global Identity
INTL400,Global Advocacy
INTL401,Special Topics in International Studies
INTL405,Peacebuilding
INTL410,Digital Humanities for Global Activism
INTL420,Inclusive Leadership for the Global Workplace
INTL421,Inclusivity Training for the Global Workplace
INTL461,Global Feminisms (or How to Change Everything)
INTL470,Reflections on the Atomic Age
INTL475,"Globalization, Culture, and Health"
INTL480,Transnational Storytelling
INTL490,Independent Studies in International Studies
INTL492,Senior Project
JPN131A,Elementary Japanese
JPN131B,Elementary Japanese
JPN201A,Intermediate Japanese
JPN201B,Intermediate Japanese
JPN305,Individualized Language Study
JPN320A,Advanced Japanese
JPN320B,Advanced Japanese
JPN321,Conversational Japanese
JPN360,Reading and Writing Japanese
JPN370,Japanese Culture
JPN372,Career Development in JPN
JPN375,Travel Study in Japan
JPN380,Japanese Popular Culture
JPN390,Independent Study in Japanese
JPN410,The Linguistic Structure of Japanese
JPN435,Business Japanese
JPN450,Translation Techniques
JPN490,Advanced Independent Study in Japanese
JPN491,Professional Experience in JPN
LCIS100A,Variable Elementary Languages
LCIS100B,Variable Elementary Languages
LCIS105,International Studies Introductory Seminar
LCIS111,Introduction to Foreign Language Study
LCIS200A,Masterpieces of World Literature-France and Francophone Countries
LCIS200B,"Masterpieces of World Literature-Germany, Switzerland, Austria"
LCIS200C,Masterpieces of World Literature-Hispanic Literature
LCIS258,Work Experience
LCIS298,Multicultural Applied Experience
LCIS301I,Cross-Cultural Orientation
LCIS302,Internship Extension
LCIS310,Caribbean Folk Tales
LCIS320,Caribbean Cultures and Literatures
LCIS330,French Culture Through Cinema
LCIS401,Studies of a Selected Topic
LCIS436,Methods in Teaching World Languages
LCIS495,Professional International Experience
SPAN140A,Elementary Spanish
SPAN140B,Elementary Spanish
SPAN141A,"Intensive, 1st-Year Spanish"
SPAN141B,"Intensive, 1st-Year Spanish"
SPAN175,Accelerated Elementary Spanish Grammar Review
SPAN201A,Intermediate Spanish
SPAN201B,Intermediate Spanish
SPAN221,Spanish Conversation
SPAN304,Hispanic Film and Conversation
SPAN306,Intermediate Readings in Spanish
SPAN310,Introduction to Hispanic Literature
SPAN320A,Advanced Language Study
SPAN320B,Advanced Language Study
SPAN335,Introduction to Business Spanish
SPAN370A,Spanish Culture
SPAN370B,Latin American Culture
SPAN370C,US Latinx Culture
SPAN375,Travel-Study in Latin America or Spain
SPAN390,Independent Study in Spanish
SPAN401,Studies on a Selected Topic
SPAN410,Advanced Spanish Composition
SPAN411,Linguistic Structure of Spanish
SPAN412,History of the Spanish Language
SPAN414,Translation Techniques
SPAN420,Studies in Literature of the Middle Ages
SPAN430,Golden Age: Drama
SPAN431,Cervantes
SPAN432,The Golden Age: Prose and Poetry
SPAN434,Colonial Literature
SPAN435,Business Spanish
SPAN450,Neoclassicism and Romanticism
SPAN451,Studies in Latin American Literature of the 19th Century
SPAN455,Spanish Realism and Naturalism
SPAN460,Modern Spanish Literature and Culture (1898-Civil War)
SPAN461,Studies in Latin American Literature of the 20th Century
SPAN465,Post-War and Contemporary Spanish Literature and Culture
SPAN475,Travel-Study in Latin America or Spain
SPAN488,Spanish as a Research Tool
SPAN490,Advanced Independent Study
LING100,Speaking and Listening in English as a Second Language
LING101,English Composition I for ESL Students
LING102,English Composition II for ESL Students
LING200,"Language, Society, and the Mind"
LING201,Language Diversity in the USA
LING290,Advanced English Composition for ESL Students
LING298,Multicultural Applied Experience
LING300,Introduction to Descriptive Linguistics
LING301,Language in Culture and Society
LING302,From Esperanto to Dothraki: The Linguistic Reality of Invented Languages
LING320I,"Language, Gender, and Power"
LING328,Language and Law
LING341,Introduction to Intercultural Communication
LING351,Linguistics of American Sign Language
LING352,Sociolinguistics and Deaf Communities
LING375,History of Sign Language
LING400,Introduction to Formal Semantics
LING402,Phonetics
LING403,English Phonology
LING404,American Dialects
LING405,Introduction to Phonological Theories
LING406,Introduction to Historical Linguistics
LING407,"Theory, Methods, and Materials of TESOL"
LING408,Introduction to Syntactic Theory
LING410,Philosophy of Language
LING412,The Linguistic Structure of Japanese
LING415,Sociolinguistics
LING416,Spanish in the U.S.A.
LING417,Language Contact
LING418,Pragmatics of Japanese
LING420,Introduction to Morphology
LING426,"Gender, Culture, and Language"
LING430,Grammatical Structures
LING431,Teaching Writing and Grammar in a Second Language
LING440,Topics in Linguistics
LING442,Language Planning
LING443,Bilingualism
LING444,Second Language Acquisition
LING445,Psycholinguistics
LING450,Language Families
LING452,Introduction to Linguistic Field Methods
LING454,Observation and Practice in TESOL
LING470,Theoretical Foundations of Teaching ESL and Bilingual Students
LING471,Bilingual Education Methods and Materials
LING472,Assessment of ESL and Bilingual Students
LING473,Introduction to Computer Assisted Language Learning
LING482,Course Design for TESOL
LING485,Teaching Listening and Speaking in a Second Language
LING487,Teaching Reading and Vocabulary in a Second Language
LING490A,TESOL K-12 Internship
LING490B,TESOL International Internship
LING497,Readings in Linguistics
MATH101,Introduction to Contemporary Mathematics
MATH102,Basics of Data Science
MATH105,College Algebra and Mathematical Modeling for Teachers
MATH106,College Algebra Enhanced
MATH108,College Algebra
MATH109,Trigonometry and Analytic Geometry
MATH110,Non-Technical Calculus
MATH111,Precalculus
MATH120,Mathematics Content and Methods for Elementary School I
MATH125,Technical Mathematics with Applications
MATH139,Finite Mathematics
MATH140,Short Course in Calculus
MATH141,Short Course in Calculus for Biological Sciences
MATH150,Calculus I
MATH150H,Honors Calculus I
MATH151,Calculus I Enhanced
MATH220,Mathematics Content and Methods for the Elementary School II
MATH221,Introduction to Linear Algebra
MATH250,Calculus II
MATH251,Calculus III
MATH257,Concurrent Work Experience
MATH282,Introduction to Statistics
MATH300I,History of Mathematics
MATH302,Mathematical Communication and the Transition to Higher Mathematics
MATH305,Introduction to Differential Equations
MATH311A,Teaching of Secondary Mathematics I
MATH311B,Teaching of Secondary Mathematics II
MATH318,An Introduction to Mathematics Software
MATH319,Introduction to Abstract Algebra I
MATH321,Mathematics Content and Methods for the Elementary School III
MATH322,Mathematics Content and Methods for the Elementary School IV
MATH335,Concepts of Geometry
MATH349,Introduction to Discrete Mathematics
MATH352,Theory of Calculus
MATH380,Elements of Probability
MATH388,Integrated Math Content and Methods for Teachers (PreK-4th Grade)
MATH389,Integrated Math Content and Methods for Teachers (4th-8th Grade)
MATH390,Topics in Contemporary Mathematics
MATH395,Readings in Mathematics
MATH400,Interest Theory and Financial Derivatives
MATH401,Basic Long-Term Actuarial Mathematics
MATH402,Advanced Long-Term Actuarial Mathematics
MATH403,Basic Short-Term Actuarial Mathematics
MATH404,Advanced Short-Term Actuarial Mathematics
MATH405,Intermediate Differential Equations
MATH406,Linear Analysis
MATH407,Partial Differential Equations
MATH409,Fourier Analysis
MATH411,Mathematical Topics for Teachers
MATH412,Problem Solving Approaches to Basic Mathematical Skills
MATH417,Applied Matrix Theory
MATH418,Computer Algebra Systems
MATH419,Introduction to Abstract Algebra II
MATH421,Linear Algebra
MATH425,Introduction to Number Theory
MATH430,Introduction to Topology
MATH433,Classical and Modern Geometry
MATH435,Elementary Differential Geometry
MATH447,Introduction to Graph Theory
MATH449,Introduction to Combinatorics
MATH450,Methods of Advanced Calculus
MATH452,Introduction to Analysis
MATH455,Complex Analysis with Applications
MATH460,Transformation Geometry
MATH471,Optimization Techniques
MATH472,Linear Programming
MATH473,Reliability and Survival Models
MATH474,Time Series
MATH475,Numerical Analysis I
MATH476,Numerical Analysis II
MATH480,"Probability, Stochastic Processes and Applications I"
MATH481,"Probability, Stochastic Processes and Applications II"
MATH483,Mathematical Statistics in Engineering and the Sciences
MATH484,Applied Regression Analysis and Experimental Design
MATH485,Applied Statistical Methods
MATH486,Statistical Computing
MATH490,Topics in Mathematics
MATH492,Industrial and Applied Mathematics Clinic
MATH495,Special Topics in Mathematics
MCMA200,Media and Information Literacy
MCMA204,Alternative Media in a Diverse Society
MCMA499,Independent Study
ME102,Computer-Aided Engineering Drawing
ME102H,Computer-Aided Engineering Drawing
ME222,MATLAB Programming for Mechanical Engineers
ME300,Engineering Thermodynamics I
ME302,Engineering Heat Transfer
ME303,Energy: Uses and Cultural Impacts
ME309,Mechanical Analysis and Design
ME312,Materials Science Fundamentals
ME336,System Dynamics and Control
ME392,Mechanical Engineering Cooperative Education
ME393,Internship in Mechanical Engineering
ME400,Engineering Thermodynamics II
ME401,Thermal Measurements Laboratory
ME405,Transportation Power Systems
ME406,Thermal Systems Design
ME407,Measurements and Instrumentation
ME408,Energy Conversion Systems
ME410,Applied Chemical Thermodynamics and Kinetics
ME411,Manufacturing Methods for Engineering Materials
ME415,Engineering Acoustics
ME416,Air Pollution Control
ME421,Pneumatic Hydraulic Engineering
ME422,Applied Fluid Mechanics for Mechanical Engineers
ME423,Compressible Flows
ME427,Aircraft Flight Dynamics
ME435,Design of Mass Transfer Processes
ME437,Orbital Mechanics
ME440,Design of HVAC and Building Energy Systems
ME446,Energy Management
ME447,Spacecraft Dynamics and Control
ME449,Mechanics of Advanced Materials
ME450,Introduction to Battery Engineering
ME451,Advanced Dynamics
ME459,Carbon Management - Engineering Capture and Conversion
ME463,Introduction to Ceramics
ME465,Introduction to Nanotechnology
ME468,Friction Science and Applications
ME470,Mechanical System Vibrations
ME472,Materials Selection for Design
ME475,Machine Design I
ME477,Fundamentals of Computer-Aided Design and Manufacturing
ME478,Finite Element Analysis in CAD
ME480,Computational Fluid Dynamics
ME481,Design and Implementation of Vision System
ME485,Cellular and Molecular Biomechanics
ME486,Nondestructive Evaluation of Engineering Materials
ME492,Special Problems in Engineering
ME493,Materials in Energy Applications
ME495A,Mechanical Engineering Design
ME495B,Mechanical Engineering Design
MEDP400A,MEDPREP Seminar-Orientation
MEDP400B,MEDPREP Seminar-Medical/Dental Seminar I
MEDP400C,MEDPREP Seminar-Medical/Dental Seminar II
MEDP401A,MEDPREP Skills-Academic Enrichment
MEDP401B,MEDPREP Skills-Prematriculation (P/F only)
MEDP401C,MEDPREP Skills-Quantitative Skills
MEDP401D,MEDPREP Skills-Problem Solving (P/F only)
MEDP401E,MEDPREP Skills-Convocation (P/F only)
MEDP401F,MEDPREP Skills-Critical Reading Skills
MEDP401G,MEDPREP Skills-Critical Reading Skills
MEDP401H,MEDPREP Skills-Critical Reading Skills
MEDP401I,MEDPREP Skills-Career Development Skills (P/F only)
MEDP402A,MEDPREP Behavioral and Social Sciences Applications
MEDP402B,MEDPREP Special Problems-Research Seminar
MEDP402C,"MEDPREP Special Problems-Clinical Experience, mandatory P/F"
MEDP402D,MEDPREP Special Problems-Problem-Based Learning (P/F only)
MEDP402E,MEDPREP Special Problems-Independent Readings
MEDP402F,MEDPREP Special Problems-Independent Research
MEDP403A,MEDPREP Biology Applications-Medical Genetics
MEDP403B,MEDPREP Medical Pharmacology
MEDP403C,MEDPREP Biology Applications-Cardiovascular Physiology
MEDP403D,MEDPREP Biology Applications-Embryology
MEDP403E,MEDPREP Biology Applications-Medical Immunology
MEDP403F,MEDPREP Biology Applications-Hormonal Regulation
MEDP403G,MEDPREP Biology Applications-Biology Applications
MEDP403H,MEDPREP Biology Applications-Neural Science
MEDP403I,MEDPREP Biology Applications-Biology Problem Solving
MEDP404A,MEDPREP Chemistry Applications-Inorganic Chemistry Applications
MEDP404B,MEDPREP Chemistry Applications-Inorganic Chemistry (For Dental Students)
MEDP404C,MEDPREP Chemistry Applications-Organic Chemistry Applications
MEDP404D,MEDPREP Chemistry Applications-Organic Chemistry for Dental Students
MEDP404E,MEDPREP Chemistry Applications-Biochemistry
MEDP404F,MEDPREP Chemistry Applications-Chemistry Problem Solving
MEDP405A,MEDPREP Physics Applications
MEDP405B,MEDPREP Physics Applications-Physics Problem Solving
MGMT202,Business Communications
MGMT208,Business Data Analysis
MGMT304,Introduction to Management
MGMT318,Production-Operations Management
MGMT341,Organizational Behavior
MGMT345,Computer Information Systems
MGMT350,Small Business Management
MGMT352,Management Science
MGMT360,Database Management
MGMT362A,Business Applications Programming-Visual Basic.Net
MGMT362B,Business Applications Programming-ERP Languages
MGMT362C,Business Applications Programming-Java
MGMT362D,Business Applications Programming-Visual C++
MGMT362E,Business Applications Programming-Other
MGMT380,Managing Information Systems
MGMT385,Human Resource Management
MGMT411,Enterprise Networks and Communications
MGMT420,Introduction to Project Management
MGMT421,Information Systems Analysis and Design
MGMT422,Business Systems Development
MGMT431,Organizational Design and Structures
MGMT446,Leadership and Managerial Behavior
MGMT447,Training and Development
MGMT450,Operations Strategy
MGMT452,Supply Chain Transportation and Logistics
MGMT456,Managing Global E-Business Systems
MGMT471,Seminar in Entrepreneurship
MGMT474,Management's Responsibility in Society
MGMT481,Administrative Policy
MGMT483,Advanced Production-Operations Management
MGMT485,Organizational Change and Development
MGMT491,Independent Study
MGMT495,Internship in Management
MGMT497,Special Topics in Management
MICR101,Microbes and Society
MICR201,Elementary Microbiology
MICR301,Principles of Microbiology
MICR302,Molecular Biology
MICR403,Medical Microbiology Lecture
MICR405,Clinical Microbiology
MICR406,Introduction to Mycology
MICR421,Biotechnology
MICR423,Geomicrobiology
MICR425,Biochemistry and Physiology of Microorganisms Lecture
MICR441,Viruses and Disease
MICR453,Immunology Lecture
MICR454,Soil Microbiology
MICR455,Medical Immunology
MICR460,Bacterial and Viral Genetics
MICR470,Prokaryotic Diversity Lecture
MICR477,Microbial Ecology
MICR480,Molecular Biology of Microorganisms Laboratory
MICR481,Diagnostic and Applied Microbiology Laboratory
MICR490,Undergraduate Research Participation
MICR495,Microbiology Seminar
MKTG304,Principles of Marketing
MKTG305,Consumer Behavior
MKTG329,Marketing Channels and Logistics
MKTG336,International Business
MKTG363,Integrated Marketing Communications
MKTG364,Digital Marketing
MKTG380,Professional Sales
MKTG391,Diversity and Inclusion Marketing
MKTG401,OmniChannel Retail Management
MKTG405,Brand Management
MKTG435,International Marketing
MKTG438,Sales Management
MKTG450,Small Business Marketing
MKTG463,Advertising Management
MKTG480,Marketing Research and Analysis
MKTG489,Services Marketing
MKTG491,Sports Marketing
MKTG493,Marketing Strategy
MKTG494,Data Analysis in Marketing
MKTG495,Internship in Marketing
MKTG496,Field Seminar in International Business
MKTG499A,Marketing Insights
MSFS101,Orientation to Funeral Service
MSFS108,Funeral Service Psychology
MSFS240,Mortuary Regulations
MSFS256,Introductory Microbiology
MSFS257,Pathology
MSFS275,Changing Landscapes in Green Funeral Service
MSFS299,Individual Study
MSFS325A,Embalming Theory and Practice I
MSFS325B,Embalming Theory and Practice II
MSFS340,Mortuary Law
MSFS345A,Restorative Art Applications I
MSFS345B,Restorative Art Applications II
MSFS350,Mortuary Science and Funeral Service Subjects
MSFS351,Funeral Service Management
MSFS352,Funeral Service Merchandising and Marketing
MSFS355,Embalming Chemistry
MSFS360,Advanced Embalming Procedures
MSFS364,Principles and Practices of Cremation
MSFS369,Cremation and the Disposing of the Dead
MSFS375Q,Research Project
MSFS401,Funeral Service Counseling
MSFS410,Funeral Service Internship-Management
MSFS411,Funeral Service Internship-Embalming
MSFS412,Funeral Service Seminar
MUS011,Marching Salukis
MUS012,Pep Band
MUS030A,Piano Class-Level 1
MUS030B,Piano Class-Level 2
MUS030C,Piano Class-Level 3
MUS030D,Piano Class-Level 4
MUS031,Voice Class
MUS032,Strings Techniques Class
MUS033A,"Woodwind Techniques Class-Clarinet, Saxophone"
MUS033B,"Woodwind Techniques Class-Flute, Double Reeds"
MUS034,Brass Techniques Class
MUS035,Percussion Techniques Class
MUS036A,Guitar Class-Level 1
MUS036B,Guitar Class-Level 2
MUS040A,Applied Music-Flute
MUS040B,Applied Music-Oboe
MUS040C,Applied Music-Clarinet
MUS040D,Applied Music-Bassoon
MUS040E,Applied Music-Saxophone
MUS040F,Applied Music-Horn
MUS040G,Applied Music-Trumpet
MUS040H,Applied Music-Trombone
MUS040I,Applied Music-Euphonium
MUS040J,Applied Music-Tuba
MUS040K,Applied Music-Percussion
MUS040L,Applied Music-Violin
MUS040M,Applied Music-Viola
MUS040N,Applied Music-Cello
MUS040O,Applied Music-Double Bass
MUS040P,Applied Music-Voice
MUS040Q,Applied Music-Piano
MUS040R,Applied Music-Organ
MUS040S,Applied Music-Harpsichord
MUS040T,Applied Music-Guitar
MUS040U,Applied Music-Recorder
MUS040V,Applied Music-Coaching
MUS040X,Applied Music-Musical Theater Voice
MUS101,Music Fundamentals
MUS102,Survey of Music Literature
MUS103,Music Understanding
MUS104A,Aural Skills
MUS104B,Aural Skills
MUS105A,Basic Harmony
MUS105B,Basic Harmony
MUS106,The History of Rock and Roll
MUS107A,Applied Harmony for Fretted Instruments
MUS107B,Applied Harmony for Fretted Instruments
MUS110A,Introduction to Piano Pedagogy
MUS110B,Introduction to Piano Pedagogy
MUS112,Jazz Fundamentals
MUS113,Functional Jazz Piano
MUS140A,Applied Music-Flute
MUS140B,Applied Music-Oboe
MUS140C,Applied Music-Clarinet
MUS140D,Applied Music-Bassoon
MUS140E,Applied Music-Saxophone
MUS140F,Applied Music-Horn
MUS140G,Applied Music-Trumpet
MUS140H,Applied Music-Trombone
MUS140I,Applied Music-Euphonium
MUS140J,Applied Music-Tuba
MUS140K,Applied Music-Percussion
MUS140L,Applied Music-Violin
MUS140M,Applied Music-Viola
MUS140N,Applied Music-Cello
MUS140O,Applied Music-Double Bass
MUS140P,Applied Music-Voice
MUS140Q,Applied Music-Piano
MUS140R,Applied Music-Organ
MUS140S,Applied Music-Harpsichord
MUS140T,Applied Music-Guitar
MUS140U,Applied Music-Recorder
MUS140V,Applied Music-Coaching
MUS140X,Applied Music-Musical Theater Voice
MUS203,Diversity and Popular Music in American Culture
MUS204A,Advanced Aural Skills
MUS204B,Advanced Aural Skills
MUS205A,Advanced Harmony
MUS205B,Advanced Harmony
MUS210,Analytic Techniques for the Pianist
MUS211,Piano Literature Seminar
MUS230,Marching Band Techniques
MUS231A,Beginning Jazz Improvisation
MUS231B,Beginning Jazz Improvisation
MUS240A,Applied Music-Flute
MUS240B,Applied Music-Oboe
MUS240C,Applied Music-Clarinet
MUS240D,Applied Music-Bassoon
MUS240E,Applied Music-Saxophone
