PET ENG 2002  Cooperative Work Training (IND 1.0-3.0)
PET ENG 2510  Properties Of Hydrocarbon Fluids (LEC 3.0)
PET ENG 3000  Special Problems (IND 1.0-3.0)
PET ENG 3001  Special Topics (LAB 0.0 and LEC 0.0)
PET ENG 3320  Petrophysics (LAB 1.0 and LEC 2.0)
PET ENG 3330  Formation Evaluation (LAB 1.0 and LEC 2.0)
PET ENG 3520  Petroleum Reservoir Engineering (LEC 3.0)
PET ENG 3529  Petroleum Reservoir Laboratory (LAB 1.0)
"PET ENG 4000  Special Problems
Special Problems
Special Problems (IND 0.0)"
PET ENG 4001  Special Topics (LAB 1.0 and LEC 2.0)
PET ENG 4010  Ethics and Professionalism (LEC 1.0)
PET ENG 4097  Capstone Design (LEC 3.0)
PET ENG 4099  Undergraduate Research (IND 0.0-6.0)
PET ENG 4109  Field Studies (LAB 1.0)
PET ENG 4111  Fundamental Digital Applications In Petroleum Engineering (LEC 3.0)
PET ENG 4210  Drilling and Well Integrity (LAB 1.0 and LEC 2.0)
PET ENG 4211  Advanced Drilling Technology (LEC 3.0)
PET ENG 4311  Reservoir Characterization (LEC 3.0)
PET ENG 4410  Production Engineering (LAB 1.0 and LEC 2.0)
PET ENG 4421  Artificial Lift (LEC 3.0)
PET ENG 4431  Well Completion Design (LEC 3.0)
PET ENG 4441  Well Stimulation (LEC 3.0)
PET ENG 4511  Applied Petroleum Reservoir Engineering (LEC 3.0)
PET ENG 4520  Well Test Analysis (LAB 1.0 and LEC 2.0)
PET ENG 4531  Natural Gas Engineering (LEC 3.0)
PET ENG 4590  Subsurface Energy Economics (LEC 3.0)
PET ENG 4611  Secondary Recovery Of Petroleum (LEC 3.0)
PET ENG 4621  Fundamentals Of Petroleum Reservoir Simulation (LEC 3.0)
PET ENG 4631  Applied Reservoir Simulation (LAB 1.0 and LEC 2.0)
PET ENG 4710  Finite Element Analysis with Applications in Petroleum Engineering (LAB 1.0 and LEC 2.0)
PET ENG 4720  Reservoir Geomechanics (LAB 1.0 and LEC 2.0)
PET ENG 4811  Offshore Petroleum Technology (LEC 3.0)
PET ENG 4821  Environmental Petroleum Applications (LEC 3.0)
PET ENG 5000  Special Problems (IND 0.0-6.0)
PET ENG 5001  Special Topics (LEC 0.0-6.0)
PET ENG 5010  Seminar (RSD 0.0-6.0)
PET ENG 5040  Oral Examination (IND 0.0)
PET ENG 5050  Carbon Storage (LEC 3.0)
PET ENG 5085  Internship (IND 0.0-15)
PET ENG 5099  Research (IND 0.0-12)
PET ENG 5801  Petroleum Data Analytics (LAB 1.0 and LEC 2.0)
PHILOS 1105  Self and World: Introduction To Philosophy (LEC 3.0)
PHILOS 1110  Practical Reasoning (LEC 3.0)
PHILOS 1115  Logic and Reasoning: An Introduction (LEC 3.0)
PHILOS 1130  How Should I Live? An Introduction to Ethics (LEC 3.0)
PHILOS 1175  Religion and the Idea of God: Diverse Perspectives (LEC 3.0)
PHILOS 2000  Special Problems (IND 0.0-6.0)
PHILOS 2001  Special Topics (LEC 0.0-6.0)
PHILOS 3000  Special Problems (IND 0.0-6.0)
PHILOS 3001  Special Topics (LAB 1.0 and LEC 3.0)
PHILOS 3204  Wisdom and Virtue: An Introduction to Ancient Philosophy (LEC 3.0)
"PHILOS 3205  Science, Souls, and Skepticism: Early Modern Philosophy (LEC 3.0)"
PHILOS 3223  Bioethics (LEC 3.0)
PHILOS 3225  Engineering Ethics (LEC 3.0)
PHILOS 3235  Business Ethics (LEC 3.0)
PHILOS 3254  Symbolic Logic in Argumentation (LEC 3.0)
PHILOS 3276  Thematics Studies in Film and Philosophy (LEC 3.0)
PHILOS 3302  Philosophy in the Middle Ages (LEC 3.0)
PHILOS 4000  Special Problems (IND 0.0-6.0)
PHILOS 4001  Special Topics (LEC 0.0-6.0)
PHILOS 4320  Minds And Machines (LEC 3.0)
"PHILOS 4325  Who Knows What? Knowledge, Truth, and Justification (LEC 3.0)"
PHILOS 4333  American Philosophy (LEC 3.0)
PHILOS 4335  Philosophy Of Religion (LEC 3.0)
PHILOS 4340  From Activism to Zoos: Issues in Social Ethics (LEC 3.0)
PHILOS 4345  Philosophy Of Science (LEC 3.0)
PHILOS 4350  Environmental Ethics (LEC 3.0)
PHILOS 4354  Mathematical Logic I (LEC 3.0)
PHILOS 4360  Who Should Rule and Why? Debates in Political Philosophy (LEC 3.0)
PHILOS 4368  Law and Ethics in E-Commerce (LEC 3.0)
PHILOS 4399  Topics in Philosophy (LEC 3.0)
"PHILOS 4554  Technology, Ethics, and Philosophy (LEC 3.0)"
"PHILOS 4580  Issues in Science, Technology and Society (LEC 3.0)"
PHILOS 4665  Creating Future Cities (LEC 3.0)
PHILOS 5000  Special Problems (IND 1.0-3.0)
PHILOS 5001  Special Topics (IND 1.0-3.0)
PHYS ED 1001  Special Topics (IND 0.0-6.0)
PHYS ED 1100  Weight Training (LAB 1.0)
PHYS ED 1102  Fundamentals Of Golf (LAB 1.0)
PHYS ED 1103  Fundamentals Of Tennis (LAB 1.0)
PHYS ED 1104  Beginning Aquatics (LAB 1.0)
PHYS ED 1105  Aerobics (LAB 1.0)
PHYS ED 1108  Beginning Racquetball (LAB 1.0)
PHYS ED 1109  Basketball/Volleyball (LAB 1.0)
PHYS ED 1110  Special Problems (IND 0.0-6.0)
PHYS ED 1111  Swimming Fitness (LAB 1.0)
PHYS ED 1120  Fundamentals And Theory Of Coaching Basketball (LEC 2.0)
PHYS ED 1130  Fundamentals And Theory Of Coaching Football (LEC 2.0)
PHYS ED 1510  Care And Prevention Of Athletic Injuries (LEC 3.0)
PHYS ED 1520  Elements Of Health Education (LEC 2.0)
PHYS ED 1530  Fundamentals And Theory Of Sports Officiating (LEC 2.0)
PHYS ED 2000  Special Problems (IND 0.0-6.0)
PHYS ED 2001  Special Topics (IND 0.0-6.0)
PHYSICS 1001  Special Topics (LEC 0.0-6.0)
PHYSICS 1101  Introduction To Physics (LEC 1.0)
PHYSICS 1111  General Physics I (LEC 4.0)
PHYSICS 1119  General Physics Laboratory (LAB 1.0)
PHYSICS 1135  Engineering Physics I (LAB 1.0 and LEC 1.5 and RSD 1.5)
PHYSICS 1145  College Physics I (LAB 1.0 and LEC 3.0)
PHYSICS 1505  Introductory Astronomy (LEC 3.0)
PHYSICS 1509  Astronomy Laboratory (LAB 1.0)
PHYSICS 1605  Environmental Physics I (LEC 3.0)
PHYSICS 1609  Laboratory For Environmental Physics (LAB 1.0)
PHYSICS 2001  Special Topics (IND 0.0-6.0)
PHYSICS 2111  General Physics II (LEC 4.0)
PHYSICS 2119  General Physics Laboratory (LAB 1.0)
PHYSICS 2129  Intermediate Physics Laboratory (LAB 2.0 and LEC 1.0)
PHYSICS 2135  Engineering Physics II (LAB 1.0 and LEC 1.5 and RSD 1.5)
PHYSICS 2145  College Physics II (LAB 1.0 and LEC 3.0)
PHYSICS 2305  Introduction To Modern Physics (LEC 3.0)
PHYSICS 2311  Modern Physics I (LEC 3.0)
PHYSICS 2401  Introduction To Theoretical Physics (LEC 3.0)
PHYSICS 3000  Special Problems (IND 0.0-6.0)
PHYSICS 3001  Special Topics (LAB 0.0 and LEC 0.0)
PHYSICS 3119  Advanced Physics Laboratory I (LAB 3.0)
PHYSICS 3129  Advanced Physics Laboratory II (LAB 3.0)
PHYSICS 3201  Physical Mechanics (LEC 3.0)
PHYSICS 3211  Electricity And Magnetism I (LEC 3.0)
PHYSICS 4001  Special Topics (LEC 3.0)
PHYSICS 4099  Undergraduate Research (IND 0.0-6.0)
PHYSICS 4203  Introduction To General Relativity (LEC 3.0)
PHYSICS 4211  Electricity And Magnetism II (LEC 3.0)
PHYSICS 4301  Introduction To Quantum Mechanics (LEC 3.0)
PHYSICS 4311  Thermal Physics (LEC 3.0)
PHYSICS 4323  Elementary Solid State Physics (LEC 3.0)
PHYSICS 4333  Nuclear and Particle Physics (LEC 3.0)
PHYSICS 4343  Atomic Physics (LEC 3.0)
PHYSICS 4503  Classical Optics (LEC 3.0)
PHYSICS 4513  Laser Physics (LEC 3.0)
PHYSICS 4523  Principles Of Engineering Materials (LEC 3.0)
PHYSICS 4533  Transport in Nanostructures: An Introduction (LEC 3.0)
PHYSICS 4543  Plasma Physics I (LEC 3.0)
PHYSICS 4553  Astrophysics (LEC 3.0)
PHYSICS 4563  Astrophysical Concepts (LEC 3.0)
PHYSICS 4605  Physics For Elementary School Teachers (LAB 1.0 and LEC 2.0)
PHYSICS 4615  Physics For Secondary School Teachers (LEC 3.0)
PHYSICS 4625  Science Education and Quantitative Literacy for Middle School Teachers (LEC 3.0)
"PHYSICS 4635  Physics, Energy, and the Environment (LEC 3.0)"
PHYSICS 5000  Special Problems (IND 0.0-6.0)
PHYSICS 5001  Special Topics (IND 0.0 and LEC 0.0)
PHYSICS 5333  Subatomic Physics (LEC 3.0)
PHYSICS 5403  Computational Physics (LAB 1.0 and LEC 3.0)
"PHYSICS 5413  Chaos, Fractals, and Nonlinear Dynamics (LEC 3.0)"
PHYSICS 5503  Fourier Optics (LEC 3.0)
PHYSICS 5513  Fiber And Integrated Optics (LEC 3.0)
PHYSICS 5603  Advanced Physics Laboratory Teaching Methods (LEC 3.0)
POL SCI 1100  Introduction to Political Science (LEC 3.0)
POL SCI 1200  American Government (LEC 3.0)
POL SCI 2000  Special Problems (IND 0.0-6.0)
POL SCI 2001  Special Topics (IND 0.0-6.0)
POL SCI 2400  Comparative Politics (LEC 3.0)
POL SCI 2500  International Relations (LEC 3.0)
POL SCI 3000  Special Problems (IND 0.0-6.0)
POL SCI 3001  Special Topics (LEC 0.0-6.0)
POL SCI 3010  Seminar (IND 0.0-6.0)
POL SCI 3210  Constitutional Law: Government Powers and Civil Liberties (LEC 3.0)
POL SCI 3211  American Political Parties (LEC 3.0)
POL SCI 3300  Principles Of Public Policy (LEC 3.0)
POL SCI 3310  Public Policy Analysis (LEC 3.0)
POL SCI 3760  The American Presidency (LEC 3.0)
POL SCI 3761  U.S. Diplomatic History to World War II (LEC 3.0)
POL SCI 3762  American Foreign Policy Since 1945 (LEC 3.0)
POL SCI 3763  Contemporary Political Thought (LEC 3.0)
POL SCI 4000  Special Problems And Readings (IND 0.0-6.0)
POL SCI 4001  Special Topics (LEC 0.0-6.0)
POL SCI 4010  Seminar (RSD 0.0-6.0)
POL SCI 4085  Political Science Internship (IND 0.0-6.0)
POL SCI 4097  Senior Project (LEC 3.0)
POL SCI 4320  The Politics of Innovation (LEC 3.0)
POL SCI 4500  Geopolitics and International Security (LEC 3.0)
POL SCI 4510  The Politics of the Global South (LEC 3.0)
PREMED 1211  Introduction To Health Careers (LEC 1.0)
PREMED 3010  Communication Workshop for the Pre-Health Student (RSD 1.0)
PSYCH 1100  Introduction to Psychology (LEC 1.0)
PSYCH 1101  General Psychology (LEC 3.0)
PSYCH 2000  Special Problems (IND 0.0-6.0)
PSYCH 2001  Special Topics (LAB 0.0 and LEC 0.0)
PSYCH 2200  Research Methods (LAB 1.0 and LEC 3.0)
PSYCH 2300  Educational Psychology (LEC 3.0)
PSYCH 3000  Special Problems In Psychology (IND 0.0-6.0)
PSYCH 3001  Special Topics (LEC 0.0-6.0)
PSYCH 3310  Developmental Psychology (LEC 3.0)
PSYCH 3311  Psychological & Educational Development Of The Adolescent (LEC 3.0)
PSYCH 3400  Theories Of Learning (LEC 3.0)
PSYCH 3501  Drugs and Behavior (LEC 3.0)
PSYCH 4000  Special Problems And Readings In Psychology (IND 0.0-6.0)
PSYCH 4001  Special Topics (LEC 0.0-6.0)
PSYCH 4010  Seminar (RSD 0.0-6.0)
PSYCH 4099  Undergraduate Research (IND 0.0-6.0)
PSYCH 4200  Tests and Measurements (LEC 3.0)
PSYCH 4310  Psychology Of The Exceptional Child (LEC 3.0)
PSYCH 4340  Assessment of Student Learning (LEC 3.0)
PSYCH 4400  Cognitive Psychology (LEC 3.0)
PSYCH 4410  Neuroscience (LEC 3.0)
PSYCH 4411  Sensation and Perception (LEC 3.0)
PSYCH 4500  Personality Theory (LEC 3.0)
PSYCH 4501  Abnormal Psychology (LEC 3.0)
PSYCH 4510  Clinical Psychology (LEC 3.0)
PSYCH 4590  Health Psychology (LEC 3.0)
PSYCH 4600  Social Psychology (LEC 3.0)
PSYCH 4601  Group Dynamics (LEC 3.0)
PSYCH 4602  Organizational Psychology (LEC 3.0)
PSYCH 4603  Social Influence: Science and Practice (LEC 3.0)
PSYCH 4610  Psychology of Leadership in Organizations (LEC 3.0)
PSYCH 4700  Industrial Psychology (LEC 3.0)
PSYCH 4710  Human Factors (LEC 3.0)
PSYCH 4720  Psychology of Social Technology (LEC 3.0)
PSYCH 4730  Environmental Psychology (LEC 3.0)
PSYCH 4990  Internship (IND 0.0-6.0)
PSYCH 4992  Cross-Cultural Psychology (LEC 3.0)
PSYCH 4993  Psychology of Gender (LEC 3.0)
PSYCH 4995  Rationality (LEC 3.0)
PSYCH 5000  Special Problems (IND 0.0-6.0)
PSYCH 5001  Special Topics (LEC 0.0-6.0)
PSYCH 5010  Seminar for Industrial / Organizational Psychology (RSD 3.0)
PSYCH 5012  Ethics and Professional Responsibilities (LEC 1.0)
PSYCH 5020  Introduction to Industrial-Organizational Psychology (LEC 3.0)
PSYCH 5040  Oral Examination (IND 0.0)
PSYCH 5200  Theories and Practice of Psychological Measurement (LEC 3.0)
PSYCH 5201  Psychometrics (LEC 3.0)
PSYCH 5202  Applied Psychological Data Analysis (LEC 3.0)
PSYCH 5210  Advanced Research Methods (LEC 3.0)
PSYCH 5600  Advanced Social Psychology (LEC 3.0)
PSYCH 5601  Small Group Dynamics (LEC 3.0)
PSYCH 5602  Organizational Development (LEC 3.0)
PSYCH 5603  Advanced Social Influence (LEC 3.0)
PSYCH 5700  Job Analysis and Performance Management (LEC 3.0)
PSYCH 5710  Advanced Human Factors (LEC 3.0)
PSYCH 5720  Advanced Psychology of Social Technology (LEC 3.0)
PSYCH 5730  Environmental Psychology: Research and Practice (LEC 3.0)
PSYCH 5740  Occupational Health and Safety (LEC 3.0)
RUSSIAN 1101  Elementary Russian I (LEC 4.0)
RUSSIAN 1102  Elementary Russian II (LEC 4.0)
RUSSIAN 1180  Readings In Science And Literature (LEC 4.0)
RUSSIAN 2000  Special Problems (IND 0.0-6.0)
RUSSIAN 2001  Special Topics (IND 0.0-6.0)
RUSSIAN 2110  Basic Russian Conversation (LEC 2.0)
RUSSIAN 2170  Masterpieces Of Russian Literature (LEC 3.0)
RUSSIAN 3000  Special Problems (IND 0.0-6.0)
RUSSIAN 3001  Special Topics (LEC 0.0-6.0)
RUSSIAN 3790  Scientific Russian (LEC 3.0)
RUSSIAN 4000  Special Problems (IND 0.0-6.0)
RUSSIAN 4001  Special Topics (LAB 1.0 and LEC 2.0)
RUSSIAN 4010  Seminar (IND 0.0-6.0)
RUSSIAN 4320  Russian Phonetics and Intonation (LEC 3.0)
RUSSIAN 4330  Business Russian (LEC 3.0)
RUSSIAN 4360  Russian Civilization (LEC 3.0)
RUSSIAN 4370  Survey Of Russian Literature I (Early Period) (LEC 3.0)
RUSSIAN 4375  Survey Of Russian Literature II(Modern Period) (LEC 3.0)
RUSSIAN 5001  Special Topics (LEC 0.0-6.0)
RUSSIAN 5790  Advanced Scientific Russian (LEC 3.0)
SPANISH 1101  Elementary Spanish I (LEC 4.0)
SPANISH 1102  Elementary Spanish II (LEC 4.0)
SPANISH 1180  Intermediate Spanish (LEC 4.0)
SPANISH 2000  Special Problems (IND 0.0-6.0)
SPANISH 2001  Special Topics (LEC 0.0-6.0)
SPANISH 2110  Basic Spanish Conversation (LEC 3.0)
SPANISH 2160  Hispanic Culture (LEC 3.0)
SPANISH 2161  Contemporary Latin America (LEC 3.0)
SPANISH 2170  Masterpieces Of Hispanic Literature (LEC 3.0)
SPANISH 2180  Intermediate Spanish Composition (LEC 3.0)
SPANISH 2330  Introduction to Professional Spanish (LEC 3.0)
SPANISH 3000  Special Problems (IND 0.0-6.0)
SPANISH 3001  Special Topics (LEC 0.0-6.0)
SPANISH 3100  Spanish Translation for Technical Applications (LEC 3.0)
SPANISH 4000  Special Problems (IND 0.0-6.0)
SPANISH 4001  Special Topics (LAB 1.0 and LEC 2.0)
SPANISH 4010  Seminar (IND 1.0-3.0)
SPANISH 4302  Phonetics and Phonology of Spanish (LEC 3.0)
SPANISH 4311  Advanced Spanish Conversation (LEC 3.0)
SPANISH 4330  Professional Spanish (LEC 3.0)
"SPANISH 4350  Spanish Literature, Science, and Technology (LEC 3.0)"
SPANISH 4370  Survey Of Spanish Literature (LEC 3.0)
SPANISH 4377  Spanish-American Novel And Short Story (LEC 3.0)
SP&M S 1185  Principles Of Speech (LEC 3.0)
SP&M S 2000  Special Problems (IND 0.0-6.0)
SP&M S 2001  Special Topics (LEC 0.0-6.0)
SP&M S 2181  Communication Theory (LEC 3.0)
SP&M S 3000  Special Problems (IND 0.0-6.0)
SP&M S 3001  Special Topics (LAB 0.0 and LEC 0.0)
SP&M S 3010  Seminar (IND 0.0-6.0)
SP&M S 3221  Fundamentals in Photography (LEC 3.0)
SP&M S 3235  Intercultural Communication (LEC 3.0)
"SP&M S 3245  Voice, Diction and Interpretation (LEC 3.0)"
SP&M S 3250  Interpersonal Communication (LEC 3.0)
SP&M S 3255  Discussion And Conference Methods (LEC 3.0)
SP&M S 3265  Leadership Communication (LEC 3.0)
SP&M S 3270  Leadership Practices (LEC 3.0)
SP&M S 3275  Foundations of Media Communication (LEC 3.0)
SP&M S 3283  Business And Professional Communication (LEC 3.0)
SP&M S 4000  Special Problems (IND 0.0-6.0)
SP&M S 4001  Special Topics (LEC 0.0-6.0)
SP&M S 4010  Seminar (IND 0.0-6.0)
SP&M S 4099  Undergraduate Research (IND 0.0-6.0)
SP&M S 5000  Special Problems (IND 0.0-6.0)
SP&M S 5001  Special Topics (IND 0.0-6.0)
SP&M S 5010  Seminar (IND 0.0-6.0)
STAT 1001  Special Topics (IND 0.0-6.0)
STAT 1111  Business And Economic Statistics I (LEC 3.0)
STAT 1115  Statistics For The Social Sciences I (LEC 3.0)
STAT 2001  Special Topics (IND 0.0 and LAB 0.0 and LEC 0.0)
STAT 3111  Statistical Tools For Decision Making (LAB 1.0 and LEC 2.0)
STAT 3113  Applied Engineering Statistics (LEC 3.0)
STAT 3115  Engineering Statistics (LEC 3.0)
STAT 3117  Introduction To Probability And Statistics (LEC 3.0)
STAT 3425  Introduction to Biostatistics (LAB 1.0 and LEC 3.0)
STAT 4000  Special Problems (IND 0.0-6.0)
STAT 4001  Special Topics (LAB 1.0 and LEC 3.0)
STAT 4099  Undergraduate Research (IND 0.0-6.0)
STAT 4210  Introduction to Statistical Data Science (LEC 3.0)
STAT 5000  Special Problems (IND 0.0-6.0)
STAT 5001  Special Topics (IND 0.0 and LEC 0.0)
STAT 5099  Graduate Research (IND 0.0-6.0)
STAT 5260  Statistical Data Analysis Using SAS (LAB 1.0 and LEC 2.0)
STAT 5346  Regression Analysis (LEC 3.0)
STAT 5353  Statistical Data Analysis (LEC 3.0)
STAT 5643  Probability And Statistics (LEC 3.0)
STAT 5644  Mathematical Statistics (LEC 3.0)
STAT 5755  Statistical Models in Actuarial Science (LEC 3.0)
STAT 5756  Statistical Models for Life Contingencies (LEC 3.0)
STAT 5814  Applied Time Series Analysis (LEC 3.0)
STAT 5904  Science Education and Quantitative Literacy for Middle School Teachers (LEC 3.0)
STAT 5905  Making Sense Of Data For Elementary School Teachers (LEC 3.0)
STAT 5906  Making Sense Of Data For Middle School Teachers (LEC 3.0)
STAT 5907  Making Sense Of Data For High School Teachers (LEC 3.0)
SYS ENG 5000  Special Problems (IND 1.0-6.0)
SYS ENG 5001  Special Topics (LAB 0.0 and LEC 0.0)
SYS ENG 5040  Oral Examination (IND 0.0)
SYS ENG 5099  Research (IND 1.0-15)
SYS ENG 5101  System Engineering and Analysis (LEC 3.0)
SYS ENG 5105  Project Management (LEC 3.0)
SYS ENG 5211  Computational Intelligence (LEC 3.0)
SYS ENG 5212  Introduction to Neural Networks and Applications (LEC 3.0)
SYS ENG 5281  Introduction to Probabilistic Risk Assessment (LEC 3.0)
SYS ENG 5323  Wireless Networks (LAB 1.0 and LEC 2.0)
TCH COM 1600  Introduction to Technical Communication (LEC 3.0)
TCH COM 2540  Layout and Design (LEC 3.0)
TCH COM 2560  Technical Marketing Communication (LEC 3.0)
TCH COM 3000  Special Problems (IND 0.0-6.0)
TCH COM 3001  Special Topics (LAB 0.0 and LEC 0.0)
TCH COM 3010  Seminar (RSD 0.0-6.0)
TCH COM 3440  Theory of Visual Technical Communication (LEC 3.0)
TCH COM 3550  Writing for Social Media (LEC 3.0)
TCH COM 3570  Writing in the Sciences (LEC 3.0)
TCH COM 3580  Business Communication (LEC 3.0)
TCH COM 3590  Game Studies (LEC 3.0)
TCH COM 4085  Internship (IND 0.0-6.0)
TCH COM 4099  Research (IND 0.0-15)
TCH COM 4410  Theory and Practice of Technical Communication (LEC 3.0)
TCH COM 4450  International Dimensions of Technical Communication (LEC 3.0)
TCH COM 4550  Proposal Writing (LEC 3.0)
TCH COM 5000  Special Problems (IND 0.0-6.0)
TCH COM 5001  Special Topics (LEC 0.0-6.0)
TCH COM 5010  Seminar (RSD 0.0-6.0)
TCH COM 5040  Oral Examination (IND 0.0)
TCH COM 5099  Research (IND 0.0-15)
TCH COM 5510  Technical Editing (LEC 3.0)
TCH COM 5520  Help Authoring (LEC 3.0)
TCH COM 5530  Usability Studies (LEC 3.0)
TCH COM 5540  Advanced Layout and Design (LEC 3.0)
TCH COM 5550  Advanced Proposal Writing (LEC 3.0)
TCH COM 5560  Web-Based Communication (LEC 3.0)
TCH COM 5610  History of Technical Communication (LEC 3.0)
TCH COM 5620  Research Methods in Technical Communication (LEC 3.0)
"THEATRE 1142  Stage Productions, Performers (LAB 1.0)"
"THEATRE 1143  Stage Productions, Technicians (LAB 1.0)"
THEATRE 1150  Theatre for Social Change (LEC 3.0)
THEATRE 1190  Theatre via Video (LEC 3.0)
THEATRE 2000  Special Problems (IND 0.0-6.0)
THEATRE 2001  Special Topics (LAB 1.0 and LEC 2.0)
THEATRE 2141  Acting I (LEC 3.0)
THEATRE 2143  Stagecraft (LAB 2.0 and LEC 1.0)
THEATRE 3000  Special Problems (IND 0.0-6.0)
THEATRE 3001  Special Topics (IND 0.0-6.0)
THEATRE 3220  Theatre Ensemble (LAB 1.0)
THEATRE 3241  Acting II (LAB 1.0 and LEC 2.0)
THEATRE 3243  Entertainment Design (LAB 2.0 and LEC 1.0)
"THEATRE 3245  Voice, Diction and Interpretation (LEC 3.0)"
THEATRE 4000  Special Problems (IND 0.0-6.0)
THEATRE 4001  Special Topics (IND 0.0-6.0)
THEATRE 4341  Directing (LEC 3.0)
